"surveyTargetID"	"surveyID"	"surveyTargetType"	"surveyTargetValue"	"includeOrExclude"	"isSurveyTargetFullyReported"
"P320.2A_landCover"	"P320.2A"	"landCover"	"land cover: forest | subland cover: NA"	"include"	"false"
"P320.2B_landCover"	"P320.2B"	"landCover"	"land cover: forest | subland cover: NA"	"include"	"false"
"P321.2A_landCover"	"P321.2A"	"landCover"	"land cover: dry | subland cover: moor, pasture"	"include"	"false"
"P321.2B_landCover"	"P321.2B"	"landCover"	"land cover: dry | subland cover: moor, pasture"	"include"	"false"
"P322.2A_landCover"	"P322.2A"	"landCover"	"land cover: urban | subland cover: NA"	"include"	"false"
"P322.2B_landCover"	"P322.2B"	"landCover"	"land cover: urban | subland cover: NA"	"include"	"false"
"P326.1A_landCover"	"P326.1A"	"landCover"	"land cover: wet | subland cover: beach meadow, meadow"	"include"	"false"
"P326.1B_landCover"	"P326.1B"	"landCover"	"land cover: wet | subland cover: beach meadow, meadow"	"include"	"false"
"P326.2A_landCover"	"P326.2A"	"landCover"	"land cover: forest | subland cover: NA"	"include"	"false"
"P326.2B_landCover"	"P326.2B"	"landCover"	"land cover: forest | subland cover: NA"	"include"	"false"
"P327.2A_landCover"	"P327.2A"	"landCover"	"land cover: forest | subland cover: NA"	"include"	"false"
"P327.2B_landCover"	"P327.2B"	"landCover"	"land cover: forest | subland cover: NA"	"include"	"false"
"P330.2A_landCover"	"P330.2A"	"landCover"	"land cover: urban | subland cover: NA"	"include"	"false"
"P330.2B_landCover"	"P330.2B"	"landCover"	"land cover: urban | subland cover: NA"	"include"	"false"
"P331.2A_landCover"	"P331.2A"	"landCover"	"land cover: forest | subland cover: NA"	"include"	"false"
"P331.2B_landCover"	"P331.2B"	"landCover"	"land cover: forest | subland cover: NA"	"include"	"false"
"P332.1A_landCover"	"P332.1A"	"landCover"	"land cover: forest | subland cover: NA"	"include"	"false"
"P332.1B_landCover"	"P332.1B"	"landCover"	"land cover: forest | subland cover: NA"	"include"	"false"
"P332.2A_landCover"	"P332.2A"	"landCover"	"land cover: agriculture | subland cover: intensive agriculture"	"include"	"false"
"P332.2B_landCover"	"P332.2B"	"landCover"	"land cover: agriculture | subland cover: intensive agriculture"	"include"	"false"
"P334.1A_landCover"	"P334.1A"	"landCover"	"land cover: dry | subland cover: pasture"	"include"	"false"
"P334.1B_landCover"	"P334.1B"	"landCover"	"land cover: dry | subland cover: pasture"	"include"	"false"
"P334.2A_landCover"	"P334.2A"	"landCover"	"land cover: forest | subland cover: NA"	"include"	"false"
"P334.2B_landCover"	"P334.2B"	"landCover"	"land cover: forest | subland cover: NA"	"include"	"false"
"P335.1A_landCover"	"P335.1A"	"landCover"	"land cover: forest | subland cover: NA"	"include"	"false"
"P335.1B_landCover"	"P335.1B"	"landCover"	"land cover: forest | subland cover: NA"	"include"	"false"
"P335.2A_landCover"	"P335.2A"	"landCover"	"land cover: agriculture | subland cover: intensive agriculture, extensive agriculture"	"include"	"false"
"P335.2B_landCover"	"P335.2B"	"landCover"	"land cover: agriculture | subland cover: intensive agriculture, extensive agriculture"	"include"	"false"
"P336.2A_landCover"	"P336.2A"	"landCover"	"land cover: urban | subland cover: NA"	"include"	"false"
"P336.2B_landCover"	"P336.2B"	"landCover"	"land cover: urban | subland cover: NA"	"include"	"false"
"P337.1A_landCover"	"P337.1A"	"landCover"	"land cover: dry | subland cover: pasture, agriculture, forest"	"include"	"false"
"P337.1B_landCover"	"P337.1B"	"landCover"	"land cover: dry | subland cover: pasture, agriculture, forest"	"include"	"false"
"P337.2A_landCover"	"P337.2A"	"landCover"	"land cover: forest | subland cover: NA"	"include"	"false"
"P337.2B_landCover"	"P337.2B"	"landCover"	"land cover: forest | subland cover: NA"	"include"	"false"
"P338.2A_landCover"	"P338.2A"	"landCover"	"land cover: dry | subland cover: pasture, agriculture, forest"	"include"	"false"
"P338.2B_landCover"	"P338.2B"	"landCover"	"land cover: dry | subland cover: pasture, agriculture, forest"	"include"	"false"
"P339.1A_landCover"	"P339.1A"	"landCover"	"land cover: wet | subland cover: marsh"	"include"	"false"
"P339.1B_landCover"	"P339.1B"	"landCover"	"land cover: wet | subland cover: marsh"	"include"	"false"
"P340.2A_landCover"	"P340.2A"	"landCover"	"land cover: urban | subland cover: NA"	"include"	"false"
"P340.2B_landCover"	"P340.2B"	"landCover"	"land cover: urban | subland cover: NA"	"include"	"false"
"P343.1A_landCover"	"P343.1A"	"landCover"	"land cover: urban | subland cover: NA"	"include"	"false"
"P343.1B_landCover"	"P343.1B"	"landCover"	"land cover: urban | subland cover: NA"	"include"	"false"
"P343.2A_landCover"	"P343.2A"	"landCover"	"land cover: forest | subland cover: NA"	"include"	"false"
"P343.2B_landCover"	"P343.2B"	"landCover"	"land cover: forest | subland cover: NA"	"include"	"false"
"P344.1A_landCover"	"P344.1A"	"landCover"	"land cover: wet | subland cover: meadow, marsh"	"include"	"false"
"P344.1B_landCover"	"P344.1B"	"landCover"	"land cover: wet | subland cover: meadow, marsh"	"include"	"false"
"P344.2A_landCover"	"P344.2A"	"landCover"	"land cover: wet | subland cover: meadow, marsh"	"include"	"false"
"P344.2B_landCover"	"P344.2B"	"landCover"	"land cover: wet | subland cover: meadow, marsh"	"include"	"false"
"P345.2A_landCover"	"P345.2A"	"landCover"	"land cover: wet | subland cover: meadow, marsh, lake"	"include"	"false"
"P345.2B_landCover"	"P345.2B"	"landCover"	"land cover: wet | subland cover: meadow, marsh, lake"	"include"	"false"
"P348.2A_landCover"	"P348.2A"	"landCover"	"land cover: urban | subland cover: NA"	"include"	"false"
"P348.2B_landCover"	"P348.2B"	"landCover"	"land cover: urban | subland cover: NA"	"include"	"false"
"P349.1A_landCover"	"P349.1A"	"landCover"	"land cover: forest | subland cover: NA"	"include"	"false"
"P349.1B_landCover"	"P349.1B"	"landCover"	"land cover: forest | subland cover: NA"	"include"	"false"
"P349.2A_landCover"	"P349.2A"	"landCover"	"land cover: dry | subland cover: moor, pasture"	"include"	"false"
"P349.2B_landCover"	"P349.2B"	"landCover"	"land cover: dry | subland cover: moor, pasture"	"include"	"false"
"P350.1A_landCover"	"P350.1A"	"landCover"	"land cover: dry | subland cover: moor, pasture"	"include"	"false"
"P350.1B_landCover"	"P350.1B"	"landCover"	"land cover: dry | subland cover: moor, pasture"	"include"	"false"
"P350.2A_landCover"	"P350.2A"	"landCover"	"land cover: wet | subland cover: beach meadow, marsh"	"include"	"false"
"P350.2B_landCover"	"P350.2B"	"landCover"	"land cover: wet | subland cover: beach meadow, marsh"	"include"	"false"
"P351.1A_landCover"	"P351.1A"	"landCover"	"land cover: wet | subland cover: meadow"	"include"	"false"
"P351.1B_landCover"	"P351.1B"	"landCover"	"land cover: wet | subland cover: meadow"	"include"	"false"
"P351.2A_landCover"	"P351.2A"	"landCover"	"land cover: dry | subland cover: moor"	"include"	"false"
"P351.2B_landCover"	"P351.2B"	"landCover"	"land cover: dry | subland cover: moor"	"include"	"false"
"P352.1A_landCover"	"P352.1A"	"landCover"	"land cover: urban | subland cover: NA"	"include"	"false"
"P352.1B_landCover"	"P352.1B"	"landCover"	"land cover: urban | subland cover: NA"	"include"	"false"
"P352.2A_landCover"	"P352.2A"	"landCover"	"land cover: dry | subland cover: moor"	"include"	"false"
"P352.2B_landCover"	"P352.2B"	"landCover"	"land cover: dry | subland cover: moor"	"include"	"false"
"P353.1A_landCover"	"P353.1A"	"landCover"	"land cover: forest | subland cover: NA"	"include"	"false"
"P353.1B_landCover"	"P353.1B"	"landCover"	"land cover: forest | subland cover: NA"	"include"	"false"
"P353.2A_landCover"	"P353.2A"	"landCover"	"land cover: urban | subland cover: NA"	"include"	"false"
"P353.2B_landCover"	"P353.2B"	"landCover"	"land cover: urban | subland cover: NA"	"include"	"false"
"P354.1A_landCover"	"P354.1A"	"landCover"	"land cover: agriculture | subland cover: intensive agriculture, extensive agriculture"	"include"	"false"
"P354.1B_landCover"	"P354.1B"	"landCover"	"land cover: agriculture | subland cover: intensive agriculture, extensive agriculture"	"include"	"false"
"P354.2A_landCover"	"P354.2A"	"landCover"	"land cover: wet | subland cover: meadow, lake"	"include"	"false"
"P354.2B_landCover"	"P354.2B"	"landCover"	"land cover: wet | subland cover: meadow, lake"	"include"	"false"
"P356.1A_landCover"	"P356.1A"	"landCover"	"land cover: forest, urban | subland cover: NA"	"include"	"false"
"P356.1B_landCover"	"P356.1B"	"landCover"	"land cover: forest, urban | subland cover: NA"	"include"	"false"
"P356.2A_landCover"	"P356.2A"	"landCover"	"land cover: wet | subland cover: marsh, lake"	"include"	"false"
"P356.2B_landCover"	"P356.2B"	"landCover"	"land cover: wet | subland cover: marsh, lake"	"include"	"false"
"P357.1A_landCover"	"P357.1A"	"landCover"	"land cover: urban | subland cover: NA"	"include"	"false"
"P357.1B_landCover"	"P357.1B"	"landCover"	"land cover: urban | subland cover: NA"	"include"	"false"
"P357.2A_landCover"	"P357.2A"	"landCover"	"land cover: agriculture | subland cover: intensive agriculture"	"include"	"false"
"P357.2B_landCover"	"P357.2B"	"landCover"	"land cover: agriculture | subland cover: intensive agriculture"	"include"	"false"
"P358.1A_landCover"	"P358.1A"	"landCover"	"land cover: forest | subland cover: NA"	"include"	"false"
"P358.1B_landCover"	"P358.1B"	"landCover"	"land cover: forest | subland cover: NA"	"include"	"false"
"P358.2A_landCover"	"P358.2A"	"landCover"	"land cover: agriculture | subland cover: intensive agriculture, extensive agriculture"	"include"	"false"
"P358.2B_landCover"	"P358.2B"	"landCover"	"land cover: agriculture | subland cover: intensive agriculture, extensive agriculture"	"include"	"false"
"P359.1A_landCover"	"P359.1A"	"landCover"	"land cover: wet | subland cover: beach meadow, meadow, intensive agriculture, semi-intensive agriculture"	"include"	"false"
"P359.1B_landCover"	"P359.1B"	"landCover"	"land cover: wet | subland cover: beach meadow, meadow, intensive agriculture, semi-intensive agriculture"	"include"	"false"
"P359.2A_landCover"	"P359.2A"	"landCover"	"land cover: wet | subland cover: meadow, beach meadow, marsh"	"include"	"false"
"P359.2B_landCover"	"P359.2B"	"landCover"	"land cover: wet | subland cover: meadow, beach meadow, marsh"	"include"	"false"
"P360.2A_landCover"	"P360.2A"	"landCover"	"land cover: urban | subland cover: NA"	"include"	"false"
"P360.2B_landCover"	"P360.2B"	"landCover"	"land cover: urban | subland cover: NA"	"include"	"false"
"P361.1A_landCover"	"P361.1A"	"landCover"	"land cover: forest | subland cover: NA"	"include"	"false"
"P361.1B_landCover"	"P361.1B"	"landCover"	"land cover: forest | subland cover: NA"	"include"	"false"
"P361.2A_landCover"	"P361.2A"	"landCover"	"land cover: urban | subland cover: NA"	"include"	"false"
"P361.2B_landCover"	"P361.2B"	"landCover"	"land cover: urban | subland cover: NA"	"include"	"false"
"P362.1A_landCover"	"P362.1A"	"landCover"	"land cover: urban | subland cover: NA"	"include"	"false"
"P362.1B_landCover"	"P362.1B"	"landCover"	"land cover: urban | subland cover: NA"	"include"	"false"
"P362.2A_landCover"	"P362.2A"	"landCover"	"land cover: urban | subland cover: NA"	"include"	"false"
"P362.2B_landCover"	"P362.2B"	"landCover"	"land cover: urban | subland cover: NA"	"include"	"false"
"P364.1A_landCover"	"P364.1A"	"landCover"	"land cover: agriculture | subland cover: intensive agriculture"	"include"	"false"
"P364.1B_landCover"	"P364.1B"	"landCover"	"land cover: agriculture | subland cover: intensive agriculture"	"include"	"false"
"P364.2A_landCover"	"P364.2A"	"landCover"	"land cover: agriculture | subland cover: intensive agriculture, extensive agriculture"	"include"	"false"
"P364.2B_landCover"	"P364.2B"	"landCover"	"land cover: agriculture | subland cover: intensive agriculture, extensive agriculture"	"include"	"false"
"P365.2A_landCover"	"P365.2A"	"landCover"	"land cover: wet | subland cover: meadow, marsh, lake"	"include"	"false"
"P365.2B_landCover"	"P365.2B"	"landCover"	"land cover: wet | subland cover: meadow, marsh, lake"	"include"	"false"
"P366.1A_landCover"	"P366.1A"	"landCover"	"land cover: dry | subland cover: moor"	"include"	"false"
"P366.1B_landCover"	"P366.1B"	"landCover"	"land cover: dry | subland cover: moor"	"include"	"false"
"P366.2A_landCover"	"P366.2A"	"landCover"	"land cover: forest | subland cover: NA"	"include"	"false"
"P366.2B_landCover"	"P366.2B"	"landCover"	"land cover: forest | subland cover: NA"	"include"	"false"
"P368.1A_landCover"	"P368.1A"	"landCover"	"land cover: urban | subland cover: NA"	"include"	"false"
"P368.1B_landCover"	"P368.1B"	"landCover"	"land cover: urban | subland cover: NA"	"include"	"false"
"P369.1A_landCover"	"P369.1A"	"landCover"	"land cover: dry | subland cover: pasture"	"include"	"false"
"P369.1B_landCover"	"P369.1B"	"landCover"	"land cover: dry | subland cover: pasture"	"include"	"false"
"P369.2A_landCover"	"P369.2A"	"landCover"	"land cover: wet | subland cover: marsh, lake"	"include"	"false"
"P369.2B_landCover"	"P369.2B"	"landCover"	"land cover: wet | subland cover: marsh, lake"	"include"	"false"
"P370.1A_landCover"	"P370.1A"	"landCover"	"land cover: forest | subland cover: NA"	"include"	"false"
"P370.1B_landCover"	"P370.1B"	"landCover"	"land cover: forest | subland cover: NA"	"include"	"false"
"P370.2A_landCover"	"P370.2A"	"landCover"	"land cover: agriculture | subland cover: intensive agriculture, semi-intensive agriculture"	"include"	"false"
"P370.2B_landCover"	"P370.2B"	"landCover"	"land cover: agriculture | subland cover: intensive agriculture, semi-intensive agriculture"	"include"	"false"
"P371.2A_landCover"	"P371.2A"	"landCover"	"land cover: agriculture | subland cover: intensive agriculture"	"include"	"false"
"P371.2B_landCover"	"P371.2B"	"landCover"	"land cover: agriculture | subland cover: intensive agriculture"	"include"	"false"
"P298.2A_landCover"	"P298.2A"	"landCover"	"land cover: urban | subland cover: NA"	"include"	"false"
"P298.2B_landCover"	"P298.2B"	"landCover"	"land cover: urban | subland cover: NA"	"include"	"false"
"P372.1A_landCover"	"P372.1A"	"landCover"	"land cover: dry | subland cover: pasture"	"include"	"false"
"P372.1B_landCover"	"P372.1B"	"landCover"	"land cover: dry | subland cover: pasture"	"include"	"false"
"P372.2A_landCover"	"P372.2A"	"landCover"	"land cover: urban | subland cover: NA"	"include"	"false"
"P372.2B_landCover"	"P372.2B"	"landCover"	"land cover: urban | subland cover: NA"	"include"	"false"
"P373.1A_landCover"	"P373.1A"	"landCover"	"land cover: dry, agriculture | subland cover: moor, intensive agriculture"	"include"	"false"
"P373.1B_landCover"	"P373.1B"	"landCover"	"land cover: dry, agriculture | subland cover: moor, intensive agriculture"	"include"	"false"
"P374.1A_landCover"	"P374.1A"	"landCover"	"land cover: dry | subland cover: pasture"	"include"	"false"
"P374.1B_landCover"	"P374.1B"	"landCover"	"land cover: dry | subland cover: pasture"	"include"	"false"
"P374.2A_landCover"	"P374.2A"	"landCover"	"land cover: agriculture | subland cover: intensive agriculture"	"include"	"false"
"P374.2B_landCover"	"P374.2B"	"landCover"	"land cover: agriculture | subland cover: intensive agriculture"	"include"	"false"
"P375.1A_landCover"	"P375.1A"	"landCover"	"land cover: wet | subland cover: meadow, marsh"	"include"	"false"
"P375.1B_landCover"	"P375.1B"	"landCover"	"land cover: wet | subland cover: meadow, marsh"	"include"	"false"
"P375.2A_landCover"	"P375.2A"	"landCover"	"land cover: wet | subland cover: meadow, marsh, lake"	"include"	"false"
"P375.2B_landCover"	"P375.2B"	"landCover"	"land cover: wet | subland cover: meadow, marsh, lake"	"include"	"false"
"P376.1A_landCover"	"P376.1A"	"landCover"	"land cover: forest | subland cover: NA"	"include"	"false"
"P376.1B_landCover"	"P376.1B"	"landCover"	"land cover: forest | subland cover: NA"	"include"	"false"
"P376.2A_landCover"	"P376.2A"	"landCover"	"land cover: wet | subland cover: meadow, marsh"	"include"	"false"
"P376.2B_landCover"	"P376.2B"	"landCover"	"land cover: wet | subland cover: meadow, marsh"	"include"	"false"
"P377.1A_landCover"	"P377.1A"	"landCover"	"land cover: dry, agriculture | subland cover: pasture, intensive agriculture"	"include"	"false"
"P377.1B_landCover"	"P377.1B"	"landCover"	"land cover: dry, agriculture | subland cover: pasture, intensive agriculture"	"include"	"false"
"P377.2A_landCover"	"P377.2A"	"landCover"	"land cover: dry | subland cover: pasture"	"include"	"false"
"P377.2B_landCover"	"P377.2B"	"landCover"	"land cover: dry | subland cover: pasture"	"include"	"false"
"P378.1A_landCover"	"P378.1A"	"landCover"	"land cover: dry | subland cover: moor"	"include"	"false"
"P378.1B_landCover"	"P378.1B"	"landCover"	"land cover: dry | subland cover: moor"	"include"	"false"
"P378.2A_landCover"	"P378.2A"	"landCover"	"land cover: forest | subland cover: NA"	"include"	"false"
