assertionID	occurrenceID	verbatimAssertionType	assertionType	assertionTypeIRI	assertionTypeVocabulary	assertionMadeDate	assertionEffectiveDate	assertionValue	assertionValueIRI	assertionValueVocabulary	assertionValueNumeric	assertionUnit	assertionUnitIRI	assertionUnitVocabulary	assertionBy	assertionByID	assertionProtocols	assertionProtocolID	assertionReferences	assertionRemarks
98f54bb3-7b44-4bfc-b68e-06c57fca1b1b	ee1853ce-85cc-4212-b6c5-4bffc617e949		Number of the specimen					8												
61f534e1-b9fc-4cb2-a6ae-10de8f7145fe	7c59d602-412c-48ea-ba7d-5bcae4d3a4ee		Number of the specimen					12												
d4b9597f-3724-4306-83b7-90d3de8a5f54	689acc73-1622-420e-8fe2-5b54dfec8fd6		Number of the specimen					14												
200c1632-add0-455a-a605-fdb18aea2178	2b3e3616-77c2-4852-9dd9-d70c4c3215cf		Number of the specimen					10												
01a03113-f3fb-43e0-9214-902006870b8b	273b402c-5f3b-404c-ac7a-aae02294fb2e		Number of the specimen					13												
2825ce14-0a6f-4946-932d-4dcd67393dd2	67139fd2-a94c-4d6e-96c3-88c02f15bbea		Number of the specimen					6												
4a80e11c-f1f7-4ac6-a789-9b8a0f1142da	0fb6f1d1-13d6-497b-918c-a75bed6f1275		Number of the specimen					8												
9b960374-58f1-4235-8c47-261994343efc	cbf03e97-3b2c-413c-91ea-9de8617b4ee6		Number of the specimen					2												
9bce86c1-bfec-4823-a0fe-a2c184ba338b	c1e21995-160f-42c7-83c3-a2d51220d2b1		Number of the specimen					11												
c6aec1e2-309c-4dd7-b079-06a9841b176a	e8593a6f-f1cc-4f4c-a0c4-6ef93e46268b		Number of the specimen					15												
324c31f1-5d9a-421f-a67f-7e1f89b4018d	e63e777b-1019-4f2f-b2f0-a8c24d7754f2		Number of the specimen					1												
a6b9381a-087e-446f-be19-de56ecd0a2ac	4156caa0-a913-46c7-9949-c980d078a596		Number of the specimen					4												
acfb5293-ef58-4313-8e57-4e4df7f9014e	d05ab42e-9d93-41a7-a30d-76715d884b61		Number of the specimen					5												
a49cfc13-66f7-40b6-a126-62ec5d481058	01236d07-b824-490a-ab3d-44ce351e237b		Number of the specimen					3												
2caf38ca-fa95-4398-a073-cd5ffa892fe7	f4246e1b-f3db-4ac9-b34f-7689f0adfa04		Number of the specimen					12												
ce61886a-3e51-4b99-9d9a-25fae2da09c2	1822c0fe-c15f-4b48-aadf-e606eadb22f2		Number of the specimen					7												
e2c90300-482f-44f3-812a-66cff424af73	3da6b127-1b9e-4969-9c2d-868e03c10d2b		Number of the specimen					9												
6908f298-6334-460f-9b74-942848239e75	d75bd81f-bba3-4100-b123-c8980425e42d		Number of the specimen					11												
6e78038c-0b98-4c77-ab06-73b7dde929aa	9ce3f657-80d9-4937-a5e9-c1e3c21e48af		Number of the specimen					10												
c6b7cdf8-66fd-4f74-9163-9cdfad8ab91b	690fbd17-b1d4-4e0f-ad2e-a575991eaeaf		Number of the specimen					7												
dc7a9c2e-dfe9-43d1-be2b-2607809b640a	c0052de7-55b4-42af-ab18-5469dbc6a25e		Number of the specimen					4												
57c20283-d29e-47fc-a829-6ac21e74f347	9f9fbebf-95e7-4e18-bb1e-6c531b39e79f		Number of the specimen					3												
47a2c257-3d5e-4606-967f-189566c1afbb	07a567c7-c6c5-4fcf-88a0-64c7fbc2dc8e		Number of the specimen					2												
f13989f4-5302-473b-946e-e88c3b19a789	73f546d8-865a-4d48-934c-d38b70aa2b79		Number of the specimen					9												
23e30c8d-49c7-4b3f-85a5-dfa1504649cf	1e6599c7-9b71-47b2-9cd0-932842cb004a		Number of the specimen					5												
b066086f-9b6f-43dd-9d9f-6079a33ec442	50b4edc3-a365-4ac4-8ca4-1b166aaf896a		Number of the specimen					8												
6ee434f8-0dfd-489e-bb6f-ba88996b745e	4e2d2a96-d9e7-4155-8ce1-5ab015a5cc6d		Number of the specimen					1												
32646a58-4328-42ed-b1eb-e3656b1b0a9d	b83cd405-52fb-4ba7-b955-eb2c8d29298e		Number of the specimen					12												
56557f83-7c54-4627-a5fa-faf6eb607f80	0b77a648-6cf7-4fa8-9ece-ee28a2b17ca6		Number of the specimen					6												
da5ca494-b8f9-4412-883c-4a762cbf7dc3	fdf426f1-40db-4253-931a-e03eaaadef54		Number of the specimen					7												
f675bf8b-c1d1-4094-b4c6-ee9815e67b55	8a4f7827-a9f2-4695-8791-ee613df8babe		Number of the specimen					4												
26c8a877-9730-45e1-bd7b-69ce69425ccc	26ba9122-1eeb-4b69-8811-3ea3ea7e308f		Number of the specimen					6												
f3f84d7a-4201-44e4-aca4-bd997e159a75	3d428b81-3262-4858-873e-325e4c9666c8		Number of the specimen					3												
75bcd1fb-6c61-4cd3-a890-09fdb95f16f4	30ca1da2-780e-4a4c-afbf-41fae54c067a		Number of the specimen					1												
a425a23d-5ef4-44c7-93fb-8c0b4d592e80	49e38fca-40a0-466a-94aa-662a74f17918		Number of the specimen					2												
8b6ae641-e6df-4b4f-9c13-ab705f9916d7	7c9a25e6-b257-4cfd-b203-14a2f7b97176		Number of the specimen					5												
2164a468-09df-4e77-9707-bed94446c566	26a7b673-c6cf-4b76-a798-8f4f12ba0c3b		Number of the specimen					7												
49c50fff-14fe-4d2e-8531-0e4235a83bad	6acb64cf-3d41-44f3-b17c-8fb5b6e84104		Number of the specimen					21												
388be44b-028d-4c3f-8a46-6f41307fc2f1	82325e40-20cd-47f3-b456-2df65276c567		Number of the specimen					30												
2193569f-2659-4f4d-9dfd-654393f2add6	b971f8d6-9799-4ef1-aa4d-b747b506d093		Number of the specimen					28												
587daa6b-1ae2-441d-bfb5-c8063385627f	c12b2525-4e25-477a-a598-9df6f2173035		Number of the specimen					10												
5030db1f-57b1-4810-8e4f-d9823fecf45f	42536cad-c0a0-46f6-9e54-9429c823e722		Number of the specimen					36												
cace81d4-05eb-4f60-86b0-35ba4d65c20e	d1a00947-272d-4a07-9a3d-dac672773eb9		Number of the specimen					33												
4f81cd5f-433f-4ec1-9db3-1f8a1c25e56a	51b4416c-d1fc-42c9-a726-9867b530199d		Number of the specimen					15												
cba14823-0537-4a69-baac-546acc44587e	13d49c55-f761-48ab-839f-b2003a9a5483		Number of the specimen					27												
233e850e-8d74-4e4e-bbf5-2b472b715f79	fbacd0e1-7fbe-4bd6-bcb4-24a118fcc273		Number of the specimen					2												
b703e9dc-eda7-4369-bb67-e91b97886bc6	d68606f3-485a-4578-8846-8821842c8e89		Number of the specimen					4												
01499153-c098-4b3d-a747-c399a9c19228	bdbc4df9-d458-4241-bce0-cc1b1bc8b976		Number of the specimen					5												
434e063e-cd76-4264-a083-2ffc96f11527	8ad34c21-218e-40ef-b870-603f553e90cc		Number of the specimen					20												
badd0f49-e917-4b9b-9ab8-c07dedd07183	f0c1ad4b-b3cc-47e0-bba6-b0f501f1b749		Number of the specimen					6												
03acad66-e208-4abd-9b4b-fcb831b6e35b	bc1aaf3a-fd77-4ed2-9ceb-0f0708fd19fe		Number of the specimen					16												
c0d0b4f1-71d2-49a3-89df-ad83eaf5c76d	780a34cd-9c19-43c1-b717-2194aeceba14		Number of the specimen					14												
4c658252-f13a-4cd7-9a5b-8313ce8f5910	e13de894-3e59-4c04-854a-da902e7eb9ee		Number of the specimen					17												
b025aec6-b3cd-463d-84b5-a656e63572df	2fde4dc2-2518-4d37-a015-341da5efa07a		Number of the specimen					3												
6ae111ef-4fc2-4379-8501-5f9e3bf4459b	3b1e62a6-0c48-4c2f-8d2a-9ec2cf96dc90		Number of the specimen					13												
65f5178b-2e59-4ec8-b594-0bb7328f1fc0	3e9f1c12-b3d5-4f93-9c8d-5374d82cdaee		Number of the specimen					38												
85ae20ef-6afd-4ab5-be3a-1de2c6f94b94	8c1b8490-d2d3-4394-8c23-9fe6c69e390d		Number of the specimen					37												
f68df7aa-1f05-42df-8af4-16915f14e127	2263b2a8-5b53-4d42-af9c-f9e40fd6e789		Number of the specimen					26												
74eea8f2-c734-4d9e-a541-ccc64a8beb04	d1751420-83b3-458c-8b7f-aa233c2aec2b		Number of the specimen					35												
2b14fccf-8d45-4dfc-8ebc-34a95902d3b4	8db76369-f9a6-4e87-942b-3f9fe6c37938		Number of the specimen					12												
cdeba1c4-b130-4ab1-a8f0-d060f4a948f5	89040bdc-7183-4af8-9d93-09f85486fee2		Number of the specimen					19												
d4790d95-d7bc-4aaf-a79a-8657d246eb05	eb75b3a8-5dd7-4b30-9bde-39ab31007ff6		Number of the specimen					22												
f243dabd-82ce-498a-bc24-af8c8dd61d24	a2fb2b65-66c6-481d-8d07-c0ddc52de892		Number of the specimen					23												
30ac4c28-a6b6-4245-93a7-f1846231d7b1	1cdcb62d-ba69-45c2-a541-f2270e54b60b		Number of the specimen					40												
ea9d9a5a-e934-460c-9401-864b5de9f503	c52b44ef-065e-498a-ab4e-71fc9417b5b3		Number of the specimen					34												
ed178dca-bb9b-40ed-91d9-b23074153535	deb2f992-9f81-40b3-a397-cbbb0652e09b		Number of the specimen					39												
b9818483-a9e6-43fe-a3e8-fad4b6d811e3	c76b181d-9002-4334-90ff-55a6e8d244cc		Number of the specimen					29												
777714ac-73d7-4af6-91a4-7ac602ac2af9	97ef8d58-2e63-40e0-af5d-298e7bee6fec		Number of the specimen					32												
8a3f25f5-660c-47c3-8cda-217434090ade	efa4ddcb-49bb-48df-9701-59db2d0630fb		Number of the specimen					1												
f272c9eb-1045-475e-a903-e95b68105367	4e745518-d042-4054-9afd-86439328ef5a		Number of the specimen					8												
a89785c4-c1aa-4bc0-9f0b-dc3b33bdfb87	a2b6290c-c1ac-4605-ad5e-a99101552833		Number of the specimen					11												
3fb5bee4-720f-4d60-b4f6-f388bdc5ae31	7a07bae8-5130-4742-a8c7-37f011f45bd6		Number of the specimen					9												
d6e23d95-6865-465e-9ced-c49039293f63	b9cf56df-328f-4d25-a407-05b8cacbd190		Number of the specimen					24												
501ce145-c437-4d7a-b6a7-dd081d2418d1	6799b7d4-3b92-4d60-93a1-66df9519eb1e		Number of the specimen					31												
b880496b-7767-4aca-a84a-176a3b37efce	00d2603e-6bc7-4853-9900-6ef30da228bb		Number of the specimen					25												
9225f554-b48a-4e65-a0a6-a080bd6e1ec5	54072854-eb6f-4376-9e8d-8613eb414d34		Number of the specimen					18												
631d8aad-e27c-48f3-a108-8c83727fe586	03603582-ae8f-4710-a2b3-7fe703d93834		Number of the specimen					23												
a7367c24-3c5f-4bdf-931c-7bd4089deeaa	5f6bf619-5dd0-46c4-b1c0-5486ebae7e4a		Number of the specimen					19												
d9e89bc2-8111-4900-abe6-f2468dd01717	25ce7629-4321-47d9-ae51-90c2a207318e		Number of the specimen					12												
6e1310db-c122-4aba-ae9c-d223d6d262a4	f7790ef1-06b0-49e5-abcc-4b9654db490d		Number of the specimen					6												
7dc245a6-b82f-4366-b946-0b8c8fd67456	cb74d5b1-ff6c-40d8-b97a-09765d14bc7c		Number of the specimen					25												
57524999-175a-49e1-8066-fe62aaa51bf9	93f1f93a-9e74-4d36-9c65-90f71dcf3c84		Number of the specimen					29												
648f4ec1-6a3e-4717-bc04-59e10fd51d09	78ed5420-088e-45e4-8b91-e3c3217c8a32		Number of the specimen					28												
1b3b292c-3f13-4266-900b-93a7607f6f97	689496f4-ec4f-4a2c-876a-3bf0359d6736		Number of the specimen					18												
255256ce-e017-4fc0-888e-a44ba4075700	0a0f1119-efb3-4d3d-897d-138c8a429fd7		Number of the specimen					21												
152c4baf-021a-4559-a5bf-200ebde18ab1	566e390e-cedd-4086-9986-6a661972a767		Number of the specimen					8												
286f0f23-3b27-4c37-a2a0-89b21a7df5d8	b4cd83a2-28df-4f0d-99ad-9695cbac7eac		Number of the specimen					13												
63838a18-21bd-4aaf-b306-6ea2a98208cd	89afbd39-01d7-4792-9ae9-b99d9fac38b7		Number of the specimen					31												
8d94bf7a-2825-46c0-8378-b4671e1e8eef	a042ef94-1bf3-4613-aade-fbe0956a7b2d		Number of the specimen					14												
b81a3b34-91a5-45ac-b80b-31f616f94c53	6c3855bc-e941-46df-8503-e200f3662bea		Number of the specimen					4												
ba6289bb-fbc3-4249-bd16-729e82cb4df0	ff36ecb7-359e-4400-afdc-3c4b1937cdd7		Number of the specimen					20												
8cc566ca-94c9-4a20-956a-735fee2918ca	1cc67a7d-994b-4114-9d3d-120fafb569fb		Number of the specimen					15												
a1aa26ad-2a4a-42f8-b891-7657368ba57e	2e3d023f-2a45-40c4-8403-2479a7a4c811		Number of the specimen					33												
843ca5f5-98b0-4eb6-b8ec-799d27a09091	c39da64e-a6ac-432b-84ac-bc3577c395bc		Number of the specimen					11												
2581716a-2d20-461a-b1ad-c20fe956eef1	e90396df-f073-4eb9-bbb4-b81583202233		Number of the specimen					9												
9de8e2ff-9085-4323-aedd-b14db1b4f988	7d85e1a6-58f1-45e0-8a12-17092d96f576		Number of the specimen					17												
6c9774e3-2b57-4419-8ae3-647b172602d3	73f70b03-8f5b-4cf3-bd70-e0abe7e7a89d		Number of the specimen					10												
6b5886b4-d17e-4df9-8d65-9ba8b4a52d48	8b4704c0-b32b-4f53-9b8f-5ad884f3f561		Number of the specimen					7												
2b2157c6-62fe-44c6-a17e-220ead8dde54	b45eea2d-dc09-46af-b058-606eb6632dc4		Number of the specimen					30												
95275fc0-d887-48b0-adca-1eb24628a84c	1d91fca7-2ea0-4cd2-8059-8a4546604bf0		Number of the specimen					3												
b94a33e1-68a0-4e66-9785-038694087a19	0b438113-51b2-455f-8692-2bc7beaae39b		Number of the specimen					1												
8e9b3006-fe73-4245-9ec3-a49e5d3ae1fe	e775557b-b1c1-4567-950c-2d058bd89923		Number of the specimen					27												
a712acc4-4416-4da3-9466-057c22d90f7c	424c9731-ae0b-4ce0-973d-d539faffcc25		Number of the specimen					5												
7532f9d4-27e7-48ce-b1f2-9d44b5c33c8d	b98d7cde-22fe-42bf-8735-5936cb5a8f02		Number of the specimen					2												
d0feaacd-f2dd-4d75-8923-86e042b9d6d2	c1fb1d20-dc9a-4d7c-b372-01f2ea49b32a		Number of the specimen					16												
32769b0c-4076-4600-ae41-7364aa1f9878	ea29c7bd-d8d0-4af4-b853-3b354567c171		Number of the specimen					22												
7679b074-0987-49fc-a759-2edb60dac77d	2cbfda83-fb1c-497d-a8da-001b932616ec		Number of the specimen					26												
e20f9495-cc3c-476d-9303-620282df7068	ff8f29cf-7016-4d9a-8564-da6f53aa4b86		Number of the specimen					32												
68f940e4-7ed3-4a47-816a-58fe5cb0dcb0	1a32f1ae-528e-4b63-800e-5d8892f0400a		Number of the specimen					24												
836bf55e-6cf0-4dc8-be40-e688d5a09878	a406db3d-1039-4d14-a251-d2cce9cdcb15		Number of the specimen					23												
b3eba5c1-1821-4487-b571-42d1f6f3470c	660d071f-22b8-4c2e-a5fd-6dd7326c2f77		Number of the specimen					19												
64ca1eef-e37a-4b6e-a99c-9e8c587b6071	507297ba-f58b-41a3-80cc-b5b264e35c4e		Number of the specimen					30												
284d1b7a-54a6-4e3b-8123-b4a509c75ce0	f1c3cc87-b157-43d7-9e29-2e01e4b89ef5		Number of the specimen					10												
6c488c7f-0aa8-465c-8909-d2927806ab22	677e7a56-4c2b-4e13-81d9-8f6d75df8fbd		Number of the specimen					43												
16058480-b28b-4e1f-bb51-6613551f8ab6	ee33e4ef-bbe0-4c06-a738-da9e2bfa94d0		Number of the specimen					33												
4ed1fbff-1ac1-40cb-b745-8d6b58fe22f2	2a725d86-a7d7-40a6-a927-905e0c604437		Number of the specimen					42												
8241cc27-4a14-4f49-b29a-5674021845cc	78cce41a-29d2-4eda-a949-bebb852dc1e3		Number of the specimen					49												
2461135f-2488-4306-8c68-08ef4cd3fd8d	0f3fb4f0-45a6-41d6-9d8f-b711bc9f11f3		Number of the specimen					47												
376f2235-7263-4be0-93e6-e25592b21ed2	6c4c2ea6-3647-4134-9a45-7976fb0ee053		Number of the specimen					20												
65731a4f-d0d7-401d-ab00-0dc3e017db46	72f4bca7-1f44-4749-a56e-86fc9877758b		Number of the specimen					26												
52988ad9-dfec-4df1-aeee-b1031398f27b	7c3bddf7-6bb8-4105-abe8-7f308c468440		Number of the specimen					51												
c74b82ae-0161-46a4-a599-fbbd6355bc1a	41008eaf-4a52-4ea2-bf8d-aac55b4ec26f		Number of the specimen					48												
95068aff-7a8d-4acc-9862-e1252a458731	479d5dd4-9888-417a-8e5b-077de899e5b0		Number of the specimen					12												
0bca0f63-9c12-4fa0-9881-c255985613f8	366e12ef-b2af-461d-bd1e-669f88d001f7		Number of the specimen					34												
21fa85f5-6f6c-48e6-bf19-89ac023188d0	6f284bf9-3c4d-4b8f-901f-3bcc1113e508		Number of the specimen					28												
1edefd1c-6313-4502-a49c-96b62b2fbbb7	63005517-8768-4147-b57d-606a3ed64bb6		Number of the specimen					17												
d628185d-dd7f-4924-be65-92f4c5fef697	38f835d5-d7c6-464d-a610-231b5549aaf1		Number of the specimen					54												
51884234-f4cf-41b3-916a-58475232cdb1	44efd5d9-26b4-47e6-ae46-e3eb56f73e70		Number of the specimen					6												
97fddaca-e9ff-48cd-896e-ea27ea1dba08	492463db-b554-4f95-ae31-f115fcfc0d4a		Number of the specimen					13												
bd50cf63-99ce-4039-9749-6b62cc82c0b5	6366d665-00f5-4830-a929-8df28c631f70		Number of the specimen					21												
b7977176-4e34-4b77-b164-2449a4dc90d6	cf55d4e9-37f5-47ab-9736-2f4694fc369b		Number of the specimen					29												
b4359397-b3e5-4cd7-8241-2af63be8c5b4	806ab857-c73d-4f7c-b4c5-6b1c4226f5f6		Number of the specimen					40												
0eef52da-605d-4846-9e6a-5ffd2250f413	edc98c14-0bd9-451a-a624-fb36f4762739		Number of the specimen					25												
fd06f6d3-8c2b-485c-90af-8c9222df5889	f0d771a6-97d4-43ec-ad87-fe36fa6ec086		Number of the specimen					9												
a280e019-c715-4291-a1d1-07d33f442ad2	95f99a09-e8fa-415d-860c-7a6e195490db		Number of the specimen					2												
8efcf7b8-fb00-40f4-ad0b-caa2b2d68f30	7490928f-1b4a-4957-86ce-40f2f35b073f		Number of the specimen					36												
730ad424-12a5-46bd-81ee-f7395c2e53e6	78d42648-79c9-4f37-a413-e22db600c31d		Number of the specimen					38												
519044c9-cddb-4922-89ae-0b331653b29f	150822b3-171b-4b16-a17e-4bd2cf18858c		Number of the specimen					50												
ccb704ea-f1df-4f55-8b73-23d66c73620e	e209c6d9-f6ba-49fc-855e-cb1a3795f2f6		Number of the specimen					27												
101bf240-257e-4331-b68e-81d21b1b859a	4a89f48f-8e44-4405-ac66-0024b228fd15		Number of the specimen					24												
a2a60ff2-9498-42c3-85a8-c720ec494493	25f8d9fe-3421-4fcc-8d3b-83eb524764c7		Number of the specimen					14												
086a7f4a-04c4-4220-bfb8-8c0265a2eae1	e94da231-497f-4829-a900-e939319e8521		Number of the specimen					4												
b4cf77ed-1cd9-445a-ac4c-034ff48cae20	5c0cdc13-d0b9-43aa-b6d9-571b93bf69bf		Number of the specimen					16												
5b0cac1d-7145-495a-898c-1d0cc666fd68	3fc4dd89-8f84-44b0-b548-d2748c37dea8		Number of the specimen					1												
319db2f9-4524-4d17-b634-c2a1f86693f5	a0c2b225-25c9-4fa0-ac65-48324ebc3354		Number of the specimen					32												
b1cc783e-c5d4-478b-8e35-b6dfcc458cfa	1d891c3d-86bc-41ad-b8df-39c76162f6dc		Number of the specimen					39												
87ed2a8e-745d-4c01-b2d8-3f6eca98761a	de7e6881-973f-4a4f-90f5-7c59f377f097		Number of the specimen					35												
d1b5ddb4-e7b5-424f-9aee-5f7e75aac3c4	edbc5f04-8edc-4950-9423-d60c73d373ef		Number of the specimen					18												
6b832de1-ce2b-4591-8241-5abf4f319b2c	9d25e514-fa7c-431e-a4cf-f617adce3e07		Number of the specimen					11												
a64fdb15-b99f-4b81-a91b-acec904b5694	37c842f1-15d7-4405-8e9c-3463aeabc491		Number of the specimen					8												
f6f25913-a963-47a9-bf8d-b31f268d792f	2763089a-f326-4724-8ea3-c11ad82f1e0f		Number of the specimen					44												
081ddf2b-9fe4-4702-bca5-b3bbd28d72d3	b2a81961-89c8-4395-b2d2-5f8ccb171b78		Number of the specimen					45												
b4e488ff-3d94-4eb5-a5df-8eb027ea2600	7ebe0757-110c-49f3-855e-94112d5a38e0		Number of the specimen					7												
1f5a8790-551c-4d2b-93df-ad6fa9e42172	5d697fc6-8acc-42ab-aaab-e09d002c5348		Number of the specimen					52												
964fedef-c4d7-46c0-82ab-f23d12e9356a	3d5580be-f95e-46da-8287-c133e977a4e3		Number of the specimen					22												
b74fc6f5-0f4b-4003-811d-0e985db9b415	84962f21-68d2-4cec-b365-b290d9eed172		Number of the specimen					46												
52519bd2-d4ba-4a69-881a-0c6450fcc410	eebcb628-f587-4378-9093-65a151816c87		Number of the specimen					37												
c2c2a0e9-e8c8-427a-bfc4-40f2ff981216	e6063658-1c88-4738-87a1-3823a92901f0		Number of the specimen					53												
ec8bc792-5d35-48f5-88fc-00c3b3d38008	46c5b4a9-5029-4e2d-a59e-fe2a4cbb68d1		Number of the specimen					5												
9500cf04-984a-415e-853a-5f11530e0966	e23f210d-c957-4d98-9c01-7ecc0fd0a072		Number of the specimen					41												
26b527e0-4eef-490f-ad9d-ebbdfe28e109	938c75a3-a0cf-42c4-bf2e-cc3e7ef93c79		Number of the specimen					31												
79bbdd76-013e-487f-b091-ddf340ea87fd	4c257c9e-6f2c-45aa-a4fe-97e9f37ceaac		Number of the specimen					3												
8603c2fa-49cc-4f59-8281-e03e4e2beec6	fee345ec-84d5-4e7a-8021-797efa0336a2		Number of the specimen					15												
41d239bb-0ea9-4854-a108-3dcfab01d5db	9d4186ad-c8bf-4976-88f5-7e0cccd12a22		Number of the specimen					5												
2577d295-8e06-434e-bfdb-d2f288c1f774	0053f79d-f1bf-4732-a236-1d7d795a30ac		Number of the specimen					9												
9447999c-c355-45a2-9a5e-53bde4ba7eda	202c87d9-9357-4890-a305-270b66ca4219		Number of the specimen					7												
fe0ddb22-cefe-466e-b026-fc4ca87c4e56	fb801f07-c442-4bb6-92ee-f769edc72d45		Number of the specimen					3												
66bdeed4-6129-474f-885a-561954263f97	92394657-9366-4fa8-bfc0-b2bfc90a4e63		Number of the specimen					2												
b02e8170-cc56-44f2-ac05-88db23a638b0	248ce982-1a3f-4770-86ae-9c2393af02c5		Number of the specimen					8												
cac21b08-96b3-477d-a175-55dd0181ebf7	11ce178c-711a-452c-a212-48f92d5daf83		Number of the specimen					1												
d8d163f6-9cbd-4f3a-bd08-ce442f6a7fb3	55c90f13-e750-47cd-88e6-218a39d038d8		Number of the specimen					11												
4a565d30-8e2f-4d3e-9206-356e8d97d975	9e2b381b-e5ec-4c29-abf5-afa778d52b45		Number of the specimen					10												
d44becde-86c7-4966-9827-83fe90a5af00	b0f5347b-789a-4a0c-90c1-512df5dce128		Number of the specimen					4												
1469f651-a3f6-473f-b12d-fd849ba5bc98	976f0635-ac22-4fb8-9c5b-e05a5f6d9fae		Number of the specimen					6												
bc17cca1-d5bf-460c-8937-17440845aa39	5f295c8e-5e67-4415-85fa-a6d0a8ad388d		Number of the specimen					8												
7f2b00d0-69ce-4778-a8d8-a8d03b753a22	37704ba1-10dc-4864-a277-1602a2db8062		Number of the specimen					5												
019c8c1f-642c-4466-85fd-da4b6444ee30	9dfb1017-c260-47e8-b5f6-2a24a7e9c49a		Number of the specimen					6												
a0cbb785-3916-402a-ad2d-d5a76bab9689	f1d3fc1c-218d-4f35-b24b-ed267cae5848		Number of the specimen					10												
bf06125f-60d0-4cb0-9c79-5e362ff775e0	005ccdeb-cb22-4256-ab6c-377c4a5f3286		Number of the specimen					7												
e20e8246-24b1-4938-b3f2-fe3593f38e56	fb8eeda7-f2ea-475b-b3ca-1955891777b2		Number of the specimen					1												
c6e88cbb-2fe9-4d09-b5b5-e80bb2aca99e	65040d34-0c8b-4b30-a402-cf52190ae9fe		Number of the specimen					2												
fb9faf88-97fd-47fb-8e8a-3f3867972634	aa62b9f4-b88d-46b7-9cd6-52599256e478		Number of the specimen					3												
95d5fe0b-eb4b-436f-9883-97dce48c7842	b63ca245-e8cb-4af7-96e2-a64eb7aeb1ec		Number of the specimen					9												
c63f58b3-4440-49e1-90a0-d3196b15c077	9fb04e5a-7a95-4197-a7a4-ce828bf36d90		Number of the specimen					4												
624c5c6c-79d0-49d3-90b9-bb8fca606fca	067b44c6-bae0-4b8f-b116-38615a2839e7		Number of the specimen					24												
fc860b6d-64d5-46c4-9a22-878eff836db2	b0ea0447-21e7-497a-8242-963d326f6523		Number of the specimen					55												
10e57c39-9c30-4e5b-80c8-7f8d495051f2	b93082a8-9f73-48a8-9862-3b25b8b6f58e		Number of the specimen					45												
e5dfa058-8a31-46b8-a80f-3e3edb0e3e5d	1fb61b4e-562b-4401-8fe3-ddd207b6ef44		Number of the specimen					48												
4083a575-057a-4d1f-bb74-19e0f27e4524	9e1df244-ba30-4d17-8f99-50975b83d3d5		Number of the specimen					50												
72b0d705-752e-4835-8620-70b09ef42f3e	7848f4fa-0516-4bfe-9eb5-a208172678df		Number of the specimen					12												
30993a72-9271-4e83-be39-1cadbfe17523	9ec08e08-1b64-46a8-9e8a-30302a52e686		Number of the specimen					6												
0244f70f-9865-4408-ac73-964c93065ba1	85c3dde8-0a18-4186-8d53-5bf255dfa7d6		Number of the specimen					13												
b8a4aaf2-2fb8-461d-8c8c-ebc4aa26c26d	960c0889-0264-4974-832e-025886bd01e0		Number of the specimen					18												
af8a79d7-6f4b-4a6d-8a3f-3fb77dbac608	a0f8893b-d52c-4106-8969-4f81d8e83519		Number of the specimen					10												
59ca57e2-bac6-40eb-a96e-80ad50aa631d	a213b180-8ce6-44cc-8049-a9f0673a8f43		Number of the specimen					52												
7bd0dc7a-fa9f-4c92-94dc-efba7f4420c7	6197b799-b878-4c57-845e-94165bc75634		Number of the specimen					23												
a287a8d4-54c0-43d5-b53d-e8c3d8dc859d	d5617e04-3c9f-4855-a896-88adbb099b90		Number of the specimen					11												
c967f62b-cc52-40af-b125-840f5c69516f	8e09bfe3-5d90-4600-a05c-e3f9615f9cbf		Number of the specimen					9												
ca9b03a5-519a-4c8b-a0ef-09561dcf68fd	e82dcc26-2781-4ce6-b3d7-64e1db9dd225		Number of the specimen					41												
8cc96685-48d0-4f7a-9f85-d685780c4a63	8bd031a8-9c8c-492b-b4c8-9c49ebb70f6a		Number of the specimen					20												
11f49eba-5b40-42af-a1f8-1ee3f70a92cc	951b1b53-2aa9-4594-8983-94e484f64bda		Number of the specimen					2												
e32ab80d-506a-4abd-bf16-aaa894885aea	9a3ec8c9-da26-46d8-89ae-f0af01c39fa7		Number of the specimen					19												
434e71c6-a785-45f2-ace1-d3e8deadc656	f361c2df-6542-4d92-ac53-485d59ad888c		Number of the specimen					33												
c0c673cd-5be6-490a-8f6d-d203289ac867	ffff47ee-26c4-458c-ba0b-4c53778d7389		Number of the specimen					15												
d42d4cef-3473-40c3-9aff-4379a89c46e0	28799933-d035-4344-8497-4366ef3eab6d		Number of the specimen					32												
d0775044-a36f-42a2-b695-e5c6154f6f9a	573c5e95-f3ca-4e7c-87b0-31c9fe84f7bd		Number of the specimen					17												
3f6fa3d2-ecf6-4709-b67f-beec089d9afc	5d8d3312-8131-4baa-ac07-3fd9e5ce31c3		Number of the specimen					34												
6a1cb5e2-e2c3-4c99-b6ac-19fcd9e2ca4d	b98bb051-1271-4520-98fb-2a7d7890a257		Number of the specimen					22												
3bf7f2dd-bcce-401e-b766-2bfe806df8ff	938c4587-697f-4c45-a3c2-6920885a1163		Number of the specimen					39												
74a1d502-8477-41c4-bcea-d9c78a64a097	7fb80996-dd63-4a7d-9ca6-8a0417d9cff8		Number of the specimen					3												
688ddcc9-9ca3-4142-80c3-c8ac157e2d91	3373bb6a-e27b-488f-af3a-61f4e583df2a		Number of the specimen					49												
