id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,place_town_name,place_county_name,place_state_name,place_country_name,place_admin1_name,place_admin2_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_kingdom_name,taxon_phylum_name,taxon_subphylum_name,taxon_superclass_name,taxon_class_name,taxon_subclass_name,taxon_superorder_name,taxon_order_name,taxon_suborder_name,taxon_superfamily_name,taxon_family_name,taxon_subfamily_name,taxon_supertribe_name,taxon_tribe_name,taxon_subtribe_name,taxon_genus_name,taxon_genushybrid_name,taxon_species_name,taxon_hybrid_name,taxon_subspecies_name,taxon_variety_name,taxon_form_name,field:plant or pollinator?,field:link key? required,field:associated observation,field:interaction->visited flower of,field:interaction->flower visited by
156456030,fb2a1a57-7338-4cc6-b0a4-59c73d28e617,2023/04/21 3:04 PM,2023-04-21,2023-04-21 22:04:00 UTC,Pacific Time (US & Canada),81779,scubabruin,LSchare (she/her),2023-04-24 18:25:57 UTC,2024-08-30 21:28:19 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/156456030,https://inaturalist-open-data.s3.amazonaws.com/photos/270541782/medium.jpeg,,"",,1,0,false,,"Los Angeles County, CA, USA",34.7231928675,-118.3859785619,133,,,,133,,,false,,,,Los Angeles,California,United States,California,Los Angeles,True Bugs,Hoplomachidea consors,,Insecta,481138,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Heteroptera,Miroidea,Miridae,Phylinae,,Semiini,Semiina,Hoplomachidea,,Hoplomachidea consors,,,,,pollinator,scubabruin1,https://www.inaturalist.org/observations/156456031,,
156456031,978a37d8-ab91-45ad-96ad-369b54ef6f5a,2023/04/21 3:04 PM,2023-04-21,2023-04-21 22:04:00 UTC,Pacific Time (US & Canada),81779,scubabruin,LSchare (she/her),2023-04-24 18:25:57 UTC,2024-08-30 21:28:19 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/156456031,https://inaturalist-open-data.s3.amazonaws.com/photos/270541827/medium.jpeg,,"",,0,0,false,,"Los Angeles County, CA, USA",34.7231928675,-118.3859785619,133,,,,133,,,false,,,,Los Angeles,California,United States,California,Los Angeles,Goldfields,Lasthenia,goldfields,Plantae,50988,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Asteroideae,,Madieae,Eriophyllinae,Lasthenia,,,,,,,plant,scubabruin1,https://www.inaturalist.org/observations/156456030,,
156456033,c70a7618-030e-4019-a95e-d6a05ee56f6b,2023/04/21 3:04 PM,2023-04-21,2023-04-21 22:04:00 UTC,Pacific Time (US & Canada),81779,scubabruin,LSchare (she/her),2023-04-24 18:25:58 UTC,2024-08-30 21:28:19 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/156456033,https://inaturalist-open-data.s3.amazonaws.com/photos/270541855/medium.jpeg,,"",for the green-ish bug ,1,0,false,,"Los Angeles County, CA, USA",34.7231928675,-118.3859785619,133,,,,133,,,false,,,,Los Angeles,California,United States,California,Los Angeles,True Bugs,Heteroptera,True Bugs,Insecta,61267,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Heteroptera,,,,,,,,,,,,,,pollinator,scubabruin2,https://www.inaturalist.org/observations/156456035,,
156456035,066e4630-095b-4984-9236-fc503b476695,2023/04/21 3:04 PM,2023-04-21,2023-04-21 22:04:00 UTC,Pacific Time (US & Canada),81779,scubabruin,LSchare (she/her),2023-04-24 18:25:58 UTC,2024-08-30 21:28:19 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/156456035,https://inaturalist-open-data.s3.amazonaws.com/photos/270541908/medium.jpeg,,"",,1,0,false,,"Los Angeles County, CA, USA",34.7231928675,-118.3859785619,133,,,,133,,,false,,,,Los Angeles,California,United States,California,Los Angeles,California poppy,Eschscholzia californica,California poppy,Plantae,48225,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Papaveraceae,Papaveroideae,,Eschscholzieae,,Eschscholzia,,Eschscholzia californica,,,,,plant,scubabruin2,https://www.inaturalist.org/observations/156456033,,
156456038,d3fd5df4-7092-4a51-b84b-74db20dd58b9,2023/04/21 3:06 PM,2023-04-21,2023-04-21 22:06:00 UTC,Pacific Time (US & Canada),81779,scubabruin,LSchare (she/her),2023-04-24 18:25:59 UTC,2024-08-30 21:28:19 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/156456038,https://inaturalist-open-data.s3.amazonaws.com/photos/270542073/medium.jpeg,,"",,0,0,false,,"Los Angeles County, CA, USA",34.7231928675,-118.3859785619,133,,,,133,,,false,,,,Los Angeles,California,United States,California,Los Angeles,Pantarbes,Pantarbes,,Insecta,248114,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Brachycera,Asiloidea,Bombyliidae,Cythereinae,,,,Pantarbes,,,,,,,pollinator,scubabruin3,https://www.inaturalist.org/observations/156456039,,
156456039,6825aa80-d241-459e-9af5-bf2b3c50d0df,2023/04/21 3:06 PM,2023-04-21,2023-04-21 22:06:00 UTC,Pacific Time (US & Canada),81779,scubabruin,LSchare (she/her),2023-04-24 18:25:59 UTC,2024-08-30 21:28:19 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/156456039,https://inaturalist-open-data.s3.amazonaws.com/photos/270542158/medium.jpeg,,"",,0,0,false,,"Los Angeles County, CA, USA",34.7231928675,-118.3859785619,133,,,,133,,,false,,,,Los Angeles,California,United States,California,Los Angeles,Goldfields,Lasthenia,goldfields,Plantae,50988,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Asteroideae,,Madieae,Eriophyllinae,Lasthenia,,,,,,,plant,scubabruin3,https://www.inaturalist.org/observations/156456038,,
156533848,9056bd92-3d0d-48b2-aa27-113eb5a4a00f,2023-04-16 09:14:24-07:00,2023-04-16,2023-04-16 16:14:24 UTC,Pacific Time (US & Canada),477693,dkt7sc,Dkt7sc,2023-04-25 04:56:35 UTC,2023-04-25 05:00:26 UTC,research,,https://www.inaturalist.org/observations/156533848,https://static.inaturalist.org/photos/270688184/medium.jpg,,"","",1,0,false,3,"Los Angeles County Arboretum and Botanic Garden, Arcadia, CA, US",34.1405655904,-118.0552608768,23,,,,23,,,false,,,,Los Angeles,California,United States,California,Los Angeles,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis mellifera,,,,,pollinator,Dkt1,Lavender,Lavenders,Western Honey Bee
156538938,b0d3aac4-ee3c-4456-a570-1c050db5d544,2023-04-16 10:15:06-07:00,2023-04-16,2023-04-16 17:15:06 UTC,Pacific Time (US & Canada),477693,dkt7sc,Dkt7sc,2023-04-25 06:04:24 UTC,2023-04-25 07:55:54 UTC,research,,https://www.inaturalist.org/observations/156538938,https://static.inaturalist.org/photos/270698968/medium.jpg,,"","",1,0,false,3,"Los Angeles County Arboretum and Botanic Garden, Arcadia, CA, US",34.1417144144,-118.0556877318,24,,,,24,,,false,,,,Los Angeles,California,United States,California,Los Angeles,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis mellifera,,,,,pollinator,Dkt2,California poppy,California poppy,Western Honey Bee
156539102,4aeca983-91fc-4865-8c20-75d6a92ebc85,2023-04-16 10:15:06-07:00,2023-04-16,2023-04-16 17:15:06 UTC,Pacific Time (US & Canada),477693,dkt7sc,Dkt7sc,2023-04-25 06:06:46 UTC,2023-04-25 06:06:58 UTC,needs_id,,https://www.inaturalist.org/observations/156539102,https://static.inaturalist.org/photos/270699255/medium.jpg,,"",This observation relates to the plant; separate observation has been posted for the bee.,0,0,false,3,"Los Angeles County Arboretum and Botanic Garden, Arcadia, CA, US",34.14176809,-118.0556809156,44,,,,44,,,false,,,,Los Angeles,California,United States,California,Los Angeles,"",Eschscholzia californica,California poppy,Plantae,48225,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Papaveraceae,Papaveroideae,,Eschscholzieae,,Eschscholzia,,Eschscholzia californica,,,,,plant,Dkt2,Western honey bee,California poppy,Western Honey Bee
156539298,7adabb56-86e4-4c92-9220-bab3f0c04dea,2023-04-16 10:16:08-07:00,2023-04-16,2023-04-16 17:16:08 UTC,Pacific Time (US & Canada),477693,dkt7sc,Dkt7sc,2023-04-25 06:09:44 UTC,2023-04-26 18:29:17 UTC,research,,https://www.inaturalist.org/observations/156539298,https://static.inaturalist.org/photos/270699709/medium.jpg,,"","",2,0,false,3,"Los Angeles County Arboretum and Botanic Garden, Arcadia, CA, US",34.1416362858,-118.0556764916,23,,,,23,,,false,,,,Los Angeles,California,United States,California,Los Angeles,Margined Calligrapher,Toxomerus marginatus,Margined Calligrapher,Insecta,126889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Brachycera,,Syrphidae,Syrphinae,,Syrphini,,Toxomerus,,Toxomerus marginatus,,,,,pollinator,Dkt4,California poppy,California poppy,Calligrapher Flies
156539542,490c8410-ce58-49d0-b688-8d4696fd4c72,2023-04-16 10:16:08-07:00,2023-04-16,2023-04-16 17:16:08 UTC,Pacific Time (US & Canada),477693,dkt7sc,Dkt7sc,2023-04-25 06:13:30 UTC,2023-04-25 06:13:39 UTC,needs_id,,https://www.inaturalist.org/observations/156539542,https://static.inaturalist.org/photos/270700187/medium.jpg,,"",This observation relates to the plant; a separate observation has been posted for the fly. ,0,0,false,3,"Los Angeles County Arboretum and Botanic Garden, Arcadia, CA, US",34.1416711898,-118.0556739775,32,,,,32,,,false,,,,Los Angeles,California,United States,California,Los Angeles,"",Eschscholzia californica,California poppy,Plantae,48225,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Papaveraceae,Papaveroideae,,Eschscholzieae,,Eschscholzia,,Eschscholzia californica,,,,,plant,Dkt4,Calligrapher flies,California poppy,Calligrapher Flies
156687663,d5b60b17-4ef2-47ad-b0a7-38f6289c0a44,2023-04-16 10:44:22-07:00,2023-04-16,2023-04-16 17:44:22 UTC,Pacific Time (US & Canada),477693,dkt7sc,Dkt7sc,2023-04-26 04:06:05 UTC,2025-05-04 05:03:49 UTC,research,,https://www.inaturalist.org/observations/156687663,https://static.inaturalist.org/photos/270968473/medium.jpg,,"","",2,0,false,3,"Los Angeles County Arboretum and Botanic Garden, Arcadia, CA, US",34.1422548643,-118.0568135706,29,,,,29,,open,false,,,,Los Angeles,California,United States,California,Los Angeles,Black-tailed Bumble Bee,Bombus melanopygus,Black-tailed Bumble Bee,Insecta,130222,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Bombini,,Bombus,,Bombus melanopygus,,,,,pollinator,Dkt1,Salvia brandegeei,Brandegee's sage,Bumble Bees
156689782,97f36e18-536c-4d67-889c-4944949d4a4f,2023-04-16 11:16:28-07:00,2023-04-16,2023-04-16 18:16:28 UTC,Pacific Time (US & Canada),477693,dkt7sc,Dkt7sc,2023-04-26 04:27:39 UTC,2025-05-04 05:03:29 UTC,research,,https://www.inaturalist.org/observations/156689782,https://static.inaturalist.org/photos/270972244/medium.jpg,,"","",2,0,false,3,"Los Angeles County Arboretum and Botanic Garden, Arcadia, CA, US",34.1427575917,-118.055521422,23,,,,23,,open,false,,,,Los Angeles,California,United States,California,Los Angeles,Black-tailed Bumble Bee,Bombus melanopygus,Black-tailed Bumble Bee,Insecta,130222,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Bombini,,Bombus,,Bombus melanopygus,,,,,pollinator,Dkt2,Ceanothus,Ceanothus,Black-tailed Bumble Bee
156690216,27e6cd61-3e5f-49ec-975b-a0d7f7d46d49,2023-04-16 11:16:28-07:00,2023-04-16,2023-04-16 18:16:28 UTC,Pacific Time (US & Canada),477693,dkt7sc,Dkt7sc,2023-04-26 04:31:52 UTC,2023-04-26 04:33:05 UTC,needs_id,,https://www.inaturalist.org/observations/156690216,https://static.inaturalist.org/photos/270972929/medium.jpg,,"",This observation relates to the plant; a separate observation has been posted for the bee.,0,0,false,3,"Los Angeles County Arboretum and Botanic Garden, Arcadia, CA, US",34.1427565162,-118.0555139137,23,,,,23,,,false,,,,Los Angeles,California,United States,California,Los Angeles,"",Ceanothus,Ceanothus,Plantae,49674,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rhamnaceae,,,,,Ceanothus,,,,,,,plant,Dkt2,Black-tailed bumble bee,Ceanothus,Black-tailed Bumble Bee
156690572,4577a995-1f0f-413e-98cf-dc91ae84a1b4,2023-04-16 11:20:10-07:00,2023-04-16,2023-04-16 18:20:10 UTC,Pacific Time (US & Canada),477693,dkt7sc,Dkt7sc,2023-04-26 04:35:44 UTC,2023-04-27 05:41:57 UTC,research,,https://www.inaturalist.org/observations/156690572,https://static.inaturalist.org/photos/270973544/medium.jpg,,"","",2,0,false,3,"Los Angeles County Arboretum and Botanic Garden, Arcadia, CA, US",34.1427362396,-118.055455215,23,,,,23,,,false,,,,Los Angeles,California,United States,California,Los Angeles,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis mellifera,,,,,pollinator,Dkt3,Ceanothus,Ceanothus,Western Honey Bee
156690814,2adca532-a785-4df3-9da9-1c9ee4cc2eab,2023-04-16 11:20:10-07:00,2023-04-16,2023-04-16 18:20:10 UTC,Pacific Time (US & Canada),477693,dkt7sc,Dkt7sc,2023-04-26 04:38:31 UTC,2023-04-26 04:38:52 UTC,needs_id,,https://www.inaturalist.org/observations/156690814,https://static.inaturalist.org/photos/270974031/medium.jpg,,"",This observation relates to the plant; a separate observation has been posted for the bee.,0,0,false,3,"Los Angeles County Arboretum and Botanic Garden, Arcadia, CA, US",34.1427543712,-118.0555059296,23,,,,23,,,false,,,,Los Angeles,California,United States,California,Los Angeles,"",Ceanothus,Ceanothus,Plantae,49674,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rhamnaceae,,,,,Ceanothus,,,,,,,plant,Dkt3,Western honey bee,Ceanothus,Western Honey Bee
156693519,c4308e16-cb46-4959-bcfe-f8c92a2d0a77,2023-04-20 13:39:12-07:00,2023-04-20,2023-04-20 20:39:12 UTC,Pacific Time (US & Canada),477693,dkt7sc,Dkt7sc,2023-04-26 05:19:31 UTC,2023-04-26 13:49:31 UTC,research,,https://www.inaturalist.org/observations/156693519,https://static.inaturalist.org/photos/270979299/medium.jpg,,"","",2,0,false,3,"W Parkside Ave, Burbank, CA, US",34.1580996484,-118.3230471324,96,,,,96,,,false,,,Burbank,Los Angeles,California,United States,California,Los Angeles,Foothill Carpenter Bee,Xylocopa tabaniformis orpifex,Foothill Carpenter Bee,Insecta,70000,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Xylocopinae,,Xylocopini,,Xylocopa,,Xylocopa tabaniformis,,Xylocopa tabaniformis orpifex,,,pollinator,Dkt5,Cape mallow,Cape Mallow,Large Carpenter Bees
156694097,69407baa-bc6d-44ef-b0d5-09fe3db2e1a2,2023-04-21 17:46:42-07:00,2023-04-21,2023-04-22 00:46:42 UTC,Pacific Time (US & Canada),477693,dkt7sc,Dkt7sc,2023-04-26 05:29:27 UTC,2024-10-13 23:54:11 UTC,research,,https://www.inaturalist.org/observations/156694097,https://static.inaturalist.org/photos/270980483/medium.jpg,,"","",1,0,false,3,"W Parkside Ave, Burbank, CA, US",34.1581364993,-118.3231617589,23,,,,23,,,false,,,Burbank,Los Angeles,California,United States,California,Los Angeles,Inornate Pyrausta Moth,Pyrausta inornatalis,Inornate Pyrausta Moth,Insecta,335840,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Pyraloidea,Crambidae,Pyraustinae,,Pyraustini,,Pyrausta,,Pyrausta inornatalis,,,,,pollinator,Dkt7,Creeping sage,Creeping Sage,Inornate Pyrausta Moth
157316846,b57516c3-e3e1-476f-a2a7-92a8c1df1868,2023-04-28 13:16:00-07:00,2023-04-28,2023-04-28 20:16:00 UTC,Pacific Time (US & Canada),81779,scubabruin,LSchare (she/her),2023-04-28 21:42:34 UTC,2024-08-30 21:28:19 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/157316846,https://inaturalist-open-data.s3.amazonaws.com/photos/272017488/medium.jpg,,"","",2,0,false,3,"Santa Monica Mountains, Calabasas, CA, US",34.1026916667,-118.70813,4,,,,4,,,false,,,,Los Angeles,California,United States,California,Los Angeles,Sacred Datura,Datura wrightii,Sacred Datura,Plantae,58331,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Solanales,,,Solanaceae,Solanoideae,,Datureae,,Datura,,Datura wrightii,,,,,plant,scubabruin2,https://www.inaturalist.org/observations/157316997,,
157316997,5db6908f-c5b4-46e4-b555-cd2892dc25be,2023-04-28 13:16:26-07:00,2023-04-28,2023-04-28 20:16:26 UTC,Pacific Time (US & Canada),81779,scubabruin,LSchare (she/her),2023-04-28 21:42:56 UTC,2024-08-30 21:28:19 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/157316997,https://inaturalist-open-data.s3.amazonaws.com/photos/272017686/medium.jpg,,"","",3,0,false,3,"Santa Monica Mountains, Calabasas, CA, US",34.1026805,-118.7081133333,4,,,,4,,,false,,,,Los Angeles,California,United States,California,Los Angeles,Trichobaris,Trichobaris,,Insecta,178758,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Curculionoidea,Curculionidae,Baridinae,,Baridini,Baridina,Trichobaris,,,,,,,pollinator,scubabruin2,https://www.inaturalist.org/observations/157316846,,
157917246,3decbdcc-5474-4d62-b80e-04d790039ef1,2023-04-22 10:04:26-07:00,2023-04-22,2023-04-22 17:04:26 UTC,Pacific Time (US & Canada),477693,dkt7sc,Dkt7sc,2023-04-30 02:57:24 UTC,2023-04-30 03:07:56 UTC,research,,https://www.inaturalist.org/observations/157917246,https://static.inaturalist.org/photos/272984111/medium.jpg,,"","",1,0,false,3,"S Reese Pl, Burbank, CA, US",34.1562453383,-118.3184936073,63,,,,63,,,false,,,Burbank,Los Angeles,California,United States,California,Los Angeles,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis mellifera,,,,,pollinator,Dkt1,Desert lavender,desert lavender,Western Honey Bee
158681456,f3a12dc2-e0da-4117-bdda-c593f67b53fb,2023/04/28 5:54 PM,2023-04-28,2023-04-29 00:54:00 UTC,Pacific Time (US & Canada),81779,scubabruin,LSchare (she/her),2023-05-01 15:29:37 UTC,2024-08-30 21:28:19 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/158681456,https://inaturalist-open-data.s3.amazonaws.com/photos/274200513/medium.jpeg,,"",,1,0,false,,"Los Angeles County, CA, USA",34.1168810288,-118.7563479634,29,,,,29,,,false,,,,Los Angeles,California,United States,California,Los Angeles,Margined Calligrapher,Toxomerus marginatus,Margined Calligrapher,Insecta,126889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Brachycera,,Syrphidae,Syrphinae,,Syrphini,,Toxomerus,,Toxomerus marginatus,,,,,pollinator,scubabruin1,https://www.inaturalist.org/observations/158681467,,
158681467,3558f954-878c-40d5-b70b-760f15bf5807,2023/04/28 5:54 PM,2023-04-28,2023-04-29 00:54:00 UTC,Pacific Time (US & Canada),81779,scubabruin,LSchare (she/her),2023-05-01 15:29:38 UTC,2024-08-30 21:28:19 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/158681467,https://inaturalist-open-data.s3.amazonaws.com/photos/274200583/medium.jpeg,,"",,1,0,false,,"Los Angeles County, CA, USA",34.1168810288,-118.7563479634,29,,,,29,,,false,,,,Los Angeles,California,United States,California,Los Angeles,Blue Dicks,Dipterostemon capitatus,Blue Dicks,Plantae,1196784,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Asparagaceae,Brodiaeoideae,,,,Dipterostemon,,Dipterostemon capitatus,,,,,plant,scubabruin1,https://www.inaturalist.org/observations/158681456,,
159198724,4015c872-68f4-4197-b4f1-ad9f77334374,2023/04/29 1:43 PM,2023-04-29,2023-04-29 20:43:00 UTC,Pacific Time (US & Canada),81779,scubabruin,LSchare (she/her),2023-05-02 16:23:42 UTC,2025-01-19 08:56:56 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/159198724,https://inaturalist-open-data.s3.amazonaws.com/photos/275042011/medium.jpeg,,"",,1,0,false,,"Los Angeles County, CA, USA",34.0987273956,-118.812923483,48,,,,48,,,false,,,,Los Angeles,California,United States,California,Los Angeles,Sara Orangetip,Anthocharis sara,Sara Orangetip,Insecta,59124,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Papilionoidea,Pieridae,Pierinae,,Anthocharidini,,Anthocharis,,Anthocharis sara,,,,,pollinator,scubabruin5,https://www.inaturalist.org/observations/159198725,,
159198725,f5bf12a6-9716-4c46-9fb2-265067b3355f,2023/04/29 1:43 PM,2023-04-29,2023-04-29 20:43:00 UTC,Pacific Time (US & Canada),81779,scubabruin,LSchare (she/her),2023-05-02 16:23:42 UTC,2024-08-30 21:28:19 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/159198725,https://inaturalist-open-data.s3.amazonaws.com/photos/275042127/medium.jpeg,,"",,1,0,false,,"Los Angeles County, CA, USA",34.0987273956,-118.812923483,48,,,,48,,,false,,,,Los Angeles,California,United States,California,Los Angeles,black sage,Salvia mellifera,black sage,Plantae,50643,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Lamiaceae,Nepetoideae,,Mentheae,Salviinae,Salvia,,Salvia mellifera,,,,,plant,scubabruin5,https://www.inaturalist.org/observations/159198724,,
159445195,22616427-bffa-47a1-9c9a-742538fb1c98,2023/04/30 10:12 AM,2023-04-30,2023-04-30 17:12:00 UTC,Pacific Time (US & Canada),81779,scubabruin,LSchare (she/her),2023-05-03 15:30:49 UTC,2024-08-30 21:28:19 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/159445195,https://inaturalist-open-data.s3.amazonaws.com/photos/275475844/medium.jpeg,,"",,1,0,false,,"Lake Balboa, Los Angeles, CA, USA",34.1740945322,-118.4725939598,127,,,,127,,,false,,,,Los Angeles,California,United States,California,Los Angeles,Margined Calligrapher,Toxomerus marginatus,Margined Calligrapher,Insecta,126889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Brachycera,,Syrphidae,Syrphinae,,Syrphini,,Toxomerus,,Toxomerus marginatus,,,,,pollinator,scubabruin4,https://www.inaturalist.org/observations/159445195,,
159445196,de2a2324-729e-4570-86da-88053670985f,2023/04/30 10:12 AM,2023-04-30,2023-04-30 17:12:00 UTC,Pacific Time (US & Canada),81779,scubabruin,LSchare (she/her),2023-05-03 15:30:49 UTC,2024-08-30 21:28:19 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/159445196,https://inaturalist-open-data.s3.amazonaws.com/photos/275475894/medium.jpeg,,"",,1,0,false,,"Lake Balboa, Los Angeles, CA, USA",34.1740945322,-118.4725939598,127,,,,127,,,false,,,,Los Angeles,California,United States,California,Los Angeles,California Wild Rose,Rosa californica,California Wild Rose,Plantae,53437,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Rosoideae,,Roseae,,Rosa,,Rosa californica,,,,,plant,scubabruin4,https://www.inaturalist.org/observations/159445195,,
159505931,4dab2ba4-f59f-4c72-96f2-e1a4cf38f68b,2023/04/30 1:35 PM,2023-04-30,2023-04-30 20:35:00 UTC,Pacific Time (US & Canada),81779,scubabruin,LSchare (she/her),2023-05-03 20:05:26 UTC,2024-08-30 21:28:19 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/159505931,https://inaturalist-open-data.s3.amazonaws.com/photos/275583161/medium.jpeg,,"",,1,0,false,,"Los Angeles County, CA, USA",34.100615965,-118.7062370237,47,,,,47,,,false,,,,Los Angeles,California,United States,California,Los Angeles,scarlet pimpernel,Lysimachia arvensis,scarlet pimpernel,Plantae,791928,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Primulaceae,Myrsinoideae,,,,Lysimachia,,Lysimachia arvensis,,,,,plant,scubabruin8,https://www.inaturalist.org/observations/159505932,,
159505932,72fd4239-ec48-411b-b5b9-33c5cb2c5417,2023/04/30 1:35 PM,2023-04-30,2023-04-30 20:35:00 UTC,Pacific Time (US & Canada),81779,scubabruin,LSchare (she/her),2023-05-03 20:05:26 UTC,2024-08-30 21:28:19 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/159505932,https://inaturalist-open-data.s3.amazonaws.com/photos/275583142/medium.jpeg,,"",,1,0,false,,"Los Angeles County, CA, USA",34.100615965,-118.7062370237,47,,,,47,,,false,,,,Los Angeles,California,United States,California,Los Angeles,Margined Calligrapher,Toxomerus marginatus,Margined Calligrapher,Insecta,126889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Brachycera,,Syrphidae,Syrphinae,,Syrphini,,Toxomerus,,Toxomerus marginatus,,,,,pollinator,scubabruin8,https://www.inaturalist.org/observations/159505931,,
159677312,4cfaa840-728b-4ccb-a59e-6e0e5b0102d7,2023/05/01 1:20 PM,2023-05-01,2023-05-01 20:20:00 UTC,Pacific Time (US & Canada),81779,scubabruin,LSchare (she/her),2023-05-04 16:06:45 UTC,2024-08-30 21:28:19 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/159677312,https://inaturalist-open-data.s3.amazonaws.com/photos/275890320/medium.jpeg,,"",,0,0,false,,"Eastern Malibu, Malibu, CA, USA",34.031245965,-118.6824525894,50,,,,50,,,false,,,,Los Angeles,California,United States,California,Los Angeles,Listrus,Listrus,,Insecta,210555,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Cleroidea,Melyridae,Dasytinae,,Listrini,,Listrus,,,,,,,pollinator,scubabruin7,https://www.inaturalist.org/observations/159677313,,
